Time,"Oil pressure","Oil temperature","Coolant temperature","Actual speed","Actual gear","Engine speed","Throttle valve angle from potentiometer 1","Air mass flow","Fuel mass flow","Intake air temperature","Lambda actual value","Boost pressure","Boost pressure raw value","Current battery voltage"
692.252,2.68,228.20,220.57,0.00,3.00,1537.50,6.91,12.00,0.90,126.50,0.94,0.03,1.05,13740.00
692.402,2.68,228.20,220.57,0.00,3.00,1537.50,6.91,24.00,0.90,126.50,0.94,0.03,1.05,13740.00
692.553,2.68,228.20,220.57,0.00,3.00,1537.50,6.91,24.00,1.90,126.50,0.94,0.03,1.05,13740.00
692.702,2.68,228.20,220.57,0.00,3.00,1537.50,6.91,24.00,1.90,126.50,0.94,0.03,1.05,13740.00
692.852,2.68,228.20,220.57,0.00,3.00,1537.50,6.91,24.00,1.90,126.50,1.00,0.03,1.05,13740.00
693.002,2.68,228.20,220.57,0.00,3.00,1537.50,6.91,24.00,1.90,126.50,1.00,0.02,1.05,13740.00
693.152,2.68,228.20,220.57,0.00,3.00,1537.50,6.91,24.00,1.90,126.50,1.00,0.02,1.04,13740.00
693.302,2.68,228.20,220.57,0.00,3.00,1537.50,6.91,24.00,1.90,126.50,1.00,0.02,1.04,13360.00
693.452,2.78,228.20,220.57,0.00,3.00,1537.50,6.91,24.00,1.90,126.50,1.00,0.02,1.04,13360.00
693.602,2.78,228.20,220.57,0.00,3.00,1537.50,6.91,24.00,1.90,126.50,1.00,0.02,1.04,13360.00
693.752,2.78,228.20,220.75,0.00,3.00,1537.50,6.91,24.00,1.90,126.50,1.00,0.02,1.04,13360.00
693.902,2.78,228.20,220.75,0.00,3.00,1537.50,6.91,24.00,1.90,126.50,1.00,0.02,1.04,13360.00
694.052,2.78,228.20,220.75,0.00,3.00,1537.50,6.91,24.00,1.90,126.50,1.00,0.02,1.04,13360.00
694.202,2.78,228.20,220.75,0.00,3.00,1655.00,6.91,24.00,1.90,126.50,1.00,0.02,1.04,13360.00
694.352,2.78,228.20,220.75,0.00,3.00,1655.00,10.67,24.00,1.90,126.50,1.00,0.02,1.04,13360.00
694.502,2.78,228.20,220.75,0.00,3.00,1655.00,10.67,40.00,1.90,126.50,1.00,0.02,1.04,13360.00
694.652,2.78,228.20,220.75,0.00,3.00,1655.00,10.67,40.00,2.80,126.50,1.00,0.02,1.04,13360.00
694.803,2.78,228.20,220.75,0.00,3.00,1655.00,10.67,40.00,2.80,126.50,1.00,0.02,1.04,13360.00
694.952,2.78,228.20,220.75,0.00,3.00,1655.00,10.67,40.00,2.80,126.50,0.99,0.02,1.04,13360.00
695.102,2.78,228.20,220.75,0.00,3.00,1655.00,10.67,40.00,2.80,126.50,0.99,0.03,1.04,13360.00
695.252,2.78,228.20,220.75,0.00,3.00,1655.00,10.67,40.00,2.80,126.50,0.99,0.03,1.05,13360.00
695.402,2.78,228.20,220.75,0.00,3.00,1655.00,10.67,40.00,2.80,126.50,0.99,0.03,1.05,13300.00
695.552,2.84,228.20,220.75,0.00,3.00,1655.00,10.67,40.00,2.80,126.50,0.99,0.03,1.05,13300.00
695.702,2.84,228.20,220.75,0.00,3.00,1655.00,10.67,40.00,2.80,126.50,0.99,0.03,1.05,13300.00
695.852,2.84,228.20,220.75,0.00,3.00,1655.00,10.67,40.00,2.80,126.50,0.99,0.03,1.05,13300.00
696.002,2.84,228.20,220.75,0.00,3.00,1655.00,10.67,40.00,2.80,126.50,0.99,0.03,1.05,13300.00
696.152,2.84,228.20,220.75,0.00,3.00,1655.00,10.67,40.00,2.80,126.50,0.99,0.03,1.05,13300.00
696.303,2.84,228.20,220.75,0.00,3.00,1855.50,10.67,40.00,2.80,126.50,0.99,0.03,1.05,13300.00
696.452,2.84,228.20,220.75,0.00,3.00,1855.50,11.70,40.00,2.80,126.50,0.99,0.03,1.05,13300.00
696.602,2.84,228.20,220.75,0.00,3.00,1855.50,11.70,48.00,2.80,126.50,0.99,0.03,1.05,13300.00
696.752,2.84,228.20,220.75,0.00,3.00,1855.50,11.70,48.00,3.50,126.50,0.99,0.03,1.05,13300.00
696.902,2.84,228.20,220.75,0.00,3.00,1855.50,11.70,48.00,3.50,126.50,0.99,0.03,1.05,13300.00
697.053,2.84,228.20,220.75,0.00,3.00,1855.50,11.70,48.00,3.50,126.50,1.00,0.03,1.05,13300.00
697.202,2.84,228.20,220.75,0.00,3.00,1855.50,11.70,48.00,3.50,126.50,1.00,0.05,1.05,13300.00
697.352,2.84,228.20,220.75,0.00,3.00,1855.50,11.70,48.00,3.50,126.50,1.00,0.05,1.07,13300.00
697.502,2.84,228.20,220.75,0.00,3.00,1855.50,11.70,48.00,3.50,126.50,1.00,0.05,1.07,13280.00
697.652,2.86,228.20,220.75,0.00,3.00,1855.50,11.70,48.00,3.50,126.50,1.00,0.05,1.07,13280.00
697.802,2.86,228.20,220.75,0.00,3.00,1855.50,11.70,48.00,3.50,126.50,1.00,0.05,1.07,13280.00
697.952,2.86,228.20,220.57,0.00,3.00,1855.50,11.70,48.00,3.50,126.50,1.00,0.05,1.07,13280.00
698.102,2.86,228.20,220.57,0.00,3.00,1855.50,11.70,48.00,3.50,126.50,1.00,0.05,1.07,13280.00
698.282,2.86,228.20,220.57,0.00,4.00,1855.50,11.70,48.00,3.50,126.50,1.00,0.05,1.07,13280.00
698.463,2.86,228.20,220.57,0.00,4.00,1624.50,11.70,48.00,3.50,126.50,1.00,0.05,1.07,13280.00
698.612,2.86,228.20,220.57,0.00,4.00,1624.50,3.16,48.00,3.50,126.50,1.00,0.05,1.07,13280.00
698.763,2.86,228.20,220.57,0.00,4.00,1624.50,3.16,12.00,3.50,126.50,1.00,0.05,1.07,13280.00
698.942,2.86,228.20,220.57,0.00,4.00,1624.50,3.16,12.00,1.00,126.50,1.00,0.05,1.07,13280.00
699.093,2.86,228.20,220.57,0.00,4.00,1624.50,3.16,12.00,1.00,126.50,1.00,0.05,1.07,13280.00
699.243,2.86,228.20,220.57,0.00,4.00,1624.50,3.16,12.00,1.00,126.50,0.95,0.05,1.07,13280.00
699.393,2.86,228.20,220.57,0.00,4.00,1624.50,3.16,12.00,1.00,126.50,0.95,0.03,1.07,13280.00
699.543,2.86,228.20,220.57,0.00,4.00,1624.50,3.16,12.00,1.00,126.50,0.95,0.03,1.05,13280.00
699.695,2.86,228.20,220.57,0.00,4.00,1624.50,3.16,12.00,1.00,126.50,0.95,0.03,1.05,14720.00
699.843,2.63,228.20,220.57,0.00,4.00,1624.50,3.16,12.00,1.00,126.50,0.95,0.03,1.05,14720.00
699.995,2.63,228.20,220.57,0.00,4.00,1624.50,3.16,12.00,1.00,126.50,0.95,0.03,1.05,14720.00
700.143,2.63,228.20,220.39,0.00,4.00,1624.50,3.16,12.00,1.00,126.50,0.95,0.03,1.05,14720.00
700.324,2.63,228.20,220.39,0.00,4.00,1624.50,3.16,12.00,1.00,126.50,0.95,0.03,1.05,14720.00
700.474,2.63,228.20,220.39,0.00,4.00,1624.50,3.16,12.00,1.00,126.50,0.95,0.03,1.05,14720.00
700.624,2.63,228.20,220.39,0.00,4.00,1647.50,3.16,12.00,1.00,126.50,0.95,0.03,1.05,14720.00
700.772,2.63,228.20,220.39,0.00,4.00,1647.50,8.26,12.00,1.00,126.50,0.95,0.03,1.05,14720.00
700.923,2.63,228.20,220.39,0.00,4.00,1647.50,8.26,28.00,1.00,126.50,0.95,0.03,1.05,14720.00
701.076,2.63,228.20,220.39,0.00,4.00,1647.50,8.26,28.00,2.00,126.50,0.95,0.03,1.05,14720.00
701.223,2.63,228.20,220.39,0.00,4.00,1647.50,8.26,28.00,2.00,126.50,0.95,0.03,1.05,14720.00
701.376,2.63,228.20,220.39,0.00,4.00,1647.50,8.26,28.00,2.00,126.50,0.98,0.03,1.05,14720.00
701.523,2.63,228.20,220.39,0.00,4.00,1647.50,8.26,28.00,2.00,126.50,0.98,0.02,1.05,14720.00
701.676,2.63,228.20,220.39,0.00,4.00,1647.50,8.26,28.00,2.00,126.50,0.98,0.02,1.04,14720.00
701.822,2.63,228.20,220.39,0.00,4.00,1647.50,8.26,28.00,2.00,126.50,0.98,0.02,1.04,13360.00
701.976,2.80,228.20,220.39,0.00,4.00,1647.50,8.26,28.00,2.00,126.50,0.98,0.02,1.04,13360.00
702.122,2.80,228.20,220.39,0.00,4.00,1647.50,8.26,28.00,2.00,126.50,0.98,0.02,1.04,13360.00
702.272,2.80,228.20,220.39,0.00,4.00,1647.50,8.26,28.00,2.00,126.50,0.98,0.02,1.04,13360.00
702.423,2.80,228.20,220.39,0.00,4.00,1647.50,8.26,28.00,2.00,126.50,0.98,0.02,1.04,13360.00
702.573,2.80,228.20,220.39,0.00,4.00,1647.50,8.26,28.00,2.00,126.50,0.98,0.02,1.04,13360.00
702.723,2.80,228.20,220.39,0.00,4.00,1698.00,8.26,28.00,2.00,126.50,0.98,0.02,1.04,13360.00
702.876,2.80,228.20,220.39,0.00,4.00,1698.00,4.38,28.00,2.00,126.50,0.98,0.02,1.04,13360.00
703.023,2.80,228.20,220.39,0.00,4.00,1698.00,4.38,16.00,2.00,126.50,0.98,0.02,1.04,13360.00
703.173,2.80,228.20,220.39,0.00,4.00,1698.00,4.38,16.00,1.60,126.50,0.98,0.02,1.04,13360.00
703.323,2.80,228.20,220.39,0.00,4.00,1698.00,4.38,16.00,1.60,127.85,0.98,0.02,1.04,13360.00
703.476,2.80,228.20,220.39,0.00,4.00,1698.00,4.38,16.00,1.60,127.85,0.97,0.02,1.04,13360.00
703.623,2.80,228.20,220.39,0.00,4.00,1698.00,4.38,16.00,1.60,127.85,0.97,0.02,1.04,13360.00
703.773,2.80,228.20,220.39,0.00,4.00,1698.00,4.38,16.00,1.60,127.85,0.97,0.02,1.04,13360.00
703.923,2.80,228.20,220.39,0.00,4.00,1698.00,4.38,16.00,1.60,127.85,0.97,0.02,1.04,13380.00
704.076,2.70,228.20,220.39,0.00,4.00,1698.00,4.38,16.00,1.60,127.85,0.97,0.02,1.04,13380.00
704.223,2.70,228.20,220.39,0.00,4.00,1698.00,4.38,16.00,1.60,127.85,0.97,0.02,1.04,13380.00
704.376,2.70,228.20,220.21,0.00,4.00,1698.00,4.38,16.00,1.60,127.85,0.97,0.02,1.04,13380.00
704.522,2.70,228.20,220.21,0.00,4.00,1698.00,4.38,16.00,1.60,127.85,0.97,0.02,1.04,13380.00
704.673,2.70,228.20,220.21,0.00,4.00,1698.00,4.38,16.00,1.60,127.85,0.97,0.02,1.04,13380.00
704.823,2.70,228.20,220.21,0.00,4.00,1780.00,4.38,16.00,1.60,127.85,0.97,0.02,1.04,13380.00
704.976,2.70,228.20,220.21,0.00,4.00,1780.00,4.59,16.00,1.60,127.85,0.97,0.02,1.04,13380.00
705.123,2.70,228.20,220.21,0.00,4.00,1780.00,4.59,16.00,1.60,127.85,0.97,0.02,1.04,13380.00
705.272,2.70,228.20,220.21,0.00,4.00,1780.00,4.59,16.00,1.10,127.85,0.97,0.02,1.04,13380.00
705.422,2.70,228.20,220.21,0.00,4.00,1780.00,4.59,16.00,1.10,127.85,0.97,0.02,1.04,13380.00
705.576,2.70,228.20,220.21,0.00,4.00,1780.00,4.59,16.00,1.10,127.85,0.96,0.02,1.04,13380.00
705.723,2.70,228.20,220.21,0.00,4.00,1780.00,4.59,16.00,1.10,127.85,0.96,0.02,1.04,13380.00
705.873,2.70,228.20,220.21,0.00,4.00,1780.00,4.59,16.00,1.10,127.85,0.96,0.02,1.04,13380.00
706.053,2.70,228.20,220.21,0.00,4.00,1780.00,4.59,16.00,1.10,127.85,0.96,0.02,1.04,14900.00
706.203,2.68,228.20,220.21,0.00,4.00,1780.00,4.59,16.00,1.10,127.85,0.96,0.02,1.04,14900.00
706.352,2.68,228.20,220.21,0.00,4.00,1780.00,4.59,16.00,1.10,127.85,0.96,0.02,1.04,14900.00
706.503,2.68,228.20,220.03,0.00,4.00,1780.00,4.59,16.00,1.10,127.85,0.96,0.02,1.04,14900.00
706.652,2.68,228.20,220.03,0.00,4.00,1780.00,4.59,16.00,1.10,127.85,0.96,0.02,1.04,14900.00
706.803,2.68,228.20,220.03,0.00,4.00,1780.00,4.59,16.00,1.10,127.85,0.96,0.02,1.04,14900.00
706.953,2.68,228.20,220.03,0.00,4.00,1729.00,4.59,16.00,1.10,127.85,0.96,0.02,1.04,14900.00
707.103,2.68,228.20,220.03,0.00,4.00,1729.00,4.62,16.00,1.10,127.85,0.96,0.02,1.04,14900.00
707.253,2.68,228.20,220.03,0.00,4.00,1729.00,4.62,12.00,1.10,127.85,0.96,0.02,1.04,14900.00
707.402,2.68,228.20,220.03,0.00,4.00,1729.00,4.62,12.00,1.00,127.85,0.96,0.02,1.04,14900.00
707.553,2.68,228.20,220.03,0.00,4.00,1729.00,4.62,12.00,1.00,127.85,0.96,0.02,1.04,14900.00
707.702,2.68,228.20,220.03,0.00,4.00,1729.00,4.62,12.00,1.00,127.85,0.99,0.02,1.04,14900.00
707.853,2.68,228.20,220.03,0.00,4.00,1729.00,4.62,12.00,1.00,127.85,0.99,0.02,1.04,14900.00
708.003,2.68,228.20,220.03,0.00,4.00,1729.00,4.62,12.00,1.00,127.85,0.99,0.02,1.03,14900.00
708.153,2.68,228.20,220.03,0.00,4.00,1729.00,4.62,12.00,1.00,127.85,0.99,0.02,1.03,14960.00
708.303,2.66,228.20,220.03,0.00,4.00,1729.00,4.62,12.00,1.00,127.85,0.99,0.02,1.03,14960.00
708.453,2.66,230.00,220.03,0.00,4.00,1729.00,4.62,12.00,1.00,127.85,0.99,0.02,1.03,14960.00
708.603,2.66,230.00,219.67,0.00,4.00,1729.00,4.62,12.00,1.00,127.85,0.99,0.02,1.03,14960.00
708.752,2.66,230.00,219.67,0.00,4.00,1729.00,4.62,12.00,1.00,127.85,0.99,0.02,1.03,14960.00
708.903,2.66,230.00,219.67,0.00,4.00,1729.00,4.62,12.00,1.00,127.85,0.99,0.02,1.03,14960.00
709.053,2.66,230.00,219.67,0.00,4.00,1658.00,4.62,12.00,1.00,127.85,0.99,0.02,1.03,14960.00
709.233,2.66,230.00,219.67,0.00,4.00,1658.00,4.34,12.00,1.00,127.85,0.99,0.02,1.03,14960.00
709.385,2.66,230.00,219.67,0.00,4.00,1658.00,4.34,12.00,1.00,127.85,0.99,0.02,1.03,14960.00
709.533,2.66,230.00,219.67,0.00,4.00,1658.00,4.34,12.00,1.00,127.85,0.99,0.02,1.03,14960.00
709.685,2.66,230.00,219.67,0.00,4.00,1658.00,4.34,12.00,1.00,127.85,0.99,0.02,1.03,14960.00
709.832,2.66,230.00,219.67,0.00,4.00,1658.00,4.34,12.00,1.00,127.85,0.99,0.02,1.03,14960.00
709.983,2.66,230.00,219.67,0.00,4.00,1658.00,4.34,12.00,1.00,127.85,0.99,0.01,1.03,14960.00
710.133,2.66,230.00,219.67,0.00,4.00,1658.00,4.34,12.00,1.00,127.85,0.99,0.01,1.03,14960.00
710.283,2.66,230.00,219.67,0.00,4.00,1658.00,4.34,12.00,1.00,127.85,0.99,0.01,1.03,14940.00
710.463,2.66,230.00,219.67,0.00,4.00,1658.00,4.34,12.00,1.00,127.85,0.99,0.01,1.03,14940.00
710.612,2.66,230.00,219.67,0.00,4.00,1658.00,4.34,12.00,1.00,127.85,0.99,0.01,1.03,14940.00
710.763,2.66,230.00,219.49,0.00,4.00,1658.00,4.34,12.00,1.00,127.85,0.99,0.01,1.03,14940.00
710.943,2.66,230.00,219.49,0.00,4.00,1658.00,4.34,12.00,1.00,127.85,0.99,0.01,1.03,14940.00
711.092,2.66,230.00,219.49,0.00,4.00,1658.00,4.34,12.00,1.00,127.85,0.99,0.01,1.03,14940.00
711.243,2.66,230.00,219.49,0.00,4.00,1561.00,4.34,12.00,1.00,127.85,0.99,0.01,1.03,14940.00
711.393,2.66,230.00,219.49,0.00,4.00,1561.00,3.91,12.00,1.00,127.85,0.99,0.01,1.03,14940.00
711.543,2.66,230.00,219.49,0.00,4.00,1561.00,3.91,12.00,1.00,127.85,0.99,0.01,1.03,14940.00
711.693,2.66,230.00,219.49,0.00,4.00,1561.00,3.91,12.00,1.00,127.85,0.99,0.01,1.03,14940.00
711.842,2.66,230.00,219.49,0.00,4.00,1561.00,3.91,12.00,1.00,127.85,0.99,0.01,1.03,14940.00
711.993,2.66,230.00,219.49,0.00,4.00,1561.00,3.91,12.00,1.00,127.85,0.99,0.01,1.03,14940.00
712.143,2.66,230.00,219.49,0.00,4.00,1561.00,3.91,12.00,1.00,127.85,0.99,0.01,1.03,14940.00
712.323,2.66,230.00,219.49,0.00,4.00,1561.00,3.91,12.00,1.00,127.85,0.99,0.01,1.03,14940.00
712.473,2.66,230.00,219.49,0.00,4.00,1561.00,3.91,12.00,1.00,127.85,0.99,0.01,1.03,13680.00
712.623,2.80,230.00,219.49,0.00,4.00,1561.00,3.91,12.00,1.00,127.85,0.99,0.01,1.03,13680.00
712.773,2.80,230.00,219.49,0.00,4.00,1561.00,3.91,12.00,1.00,127.85,0.99,0.01,1.03,13680.00
712.923,2.80,230.00,219.13,0.00,4.00,1561.00,3.91,12.00,1.00,127.85,0.99,0.01,1.03,13680.00
713.072,2.80,230.00,219.13,0.00,4.00,1561.00,3.91,12.00,1.00,127.85,0.99,0.01,1.03,13680.00
713.223,2.80,230.00,219.13,0.00,4.00,1561.00,3.91,12.00,1.00,127.85,0.99,0.01,1.03,13680.00
713.373,2.80,230.00,219.13,0.00,4.00,1538.50,3.91,12.00,1.00,127.85,0.99,0.01,1.03,13680.00
713.523,2.80,230.00,219.13,0.00,4.00,1538.50,3.81,12.00,1.00,127.85,0.99,0.01,1.03,13680.00
713.673,2.80,230.00,219.13,0.00,4.00,1538.50,3.81,12.00,1.00,127.85,0.99,0.01,1.03,13680.00
713.823,2.80,230.00,219.13,0.00,4.00,1538.50,3.81,12.00,0.90,127.85,0.99,0.01,1.03,13680.00
713.973,2.80,230.00,219.13,0.00,4.00,1538.50,3.81,12.00,0.90,127.85,0.99,0.01,1.03,13680.00
714.123,2.80,230.00,219.13,0.00,4.00,1538.50,3.81,12.00,0.90,127.85,1.12,0.01,1.03,13680.00
714.272,2.80,230.00,219.13,0.00,4.00,1538.50,3.81,12.00,0.90,127.85,1.12,0.02,1.03,13680.00
714.423,2.80,230.00,219.13,0.00,4.00,1538.50,3.81,12.00,0.90,127.85,1.12,0.02,1.04,13680.00
714.576,2.80,230.00,219.13,0.00,4.00,1538.50,3.81,12.00,0.90,127.85,1.12,0.02,1.04,14840.00
714.729,2.69,230.00,219.13,0.00,4.00,1538.50,3.81,12.00,0.90,127.85,1.12,0.02,1.04,14840.00
714.872,2.69,230.00,219.13,0.00,4.00,1538.50,3.81,12.00,0.90,127.85,1.12,0.02,1.04,14840.00
715.022,2.69,230.00,218.95,0.00,4.00,1538.50,3.81,12.00,0.90,127.85,1.12,0.02,1.04,14840.00
715.172,2.69,230.00,218.95,0.00,4.00,1538.50,3.81,12.00,0.90,127.85,1.12,0.02,1.04,14840.00
715.322,2.69,230.00,218.95,0.00,4.00,1538.50,3.81,12.00,0.90,127.85,1.12,0.02,1.04,14840.00
715.502,2.69,230.00,218.95,0.00,4.00,1456.50,3.81,12.00,0.90,127.85,1.12,0.02,1.04,14840.00
715.653,2.69,230.00,218.95,0.00,4.00,1456.50,3.94,12.00,0.90,127.85,1.12,0.02,1.04,14840.00
715.811,2.69,230.00,218.95,0.00,4.00,1456.50,3.94,16.00,0.90,127.85,1.12,0.02,1.04,14840.00
715.952,2.69,230.00,218.95,0.00,4.00,1456.50,3.94,16.00,1.50,127.85,1.12,0.02,1.04,14840.00
716.102,2.69,230.00,218.95,0.00,4.00,1456.50,3.94,16.00,1.50,127.85,1.12,0.02,1.04,14840.00
716.253,2.69,230.00,218.95,0.00,4.00,1456.50,3.94,16.00,1.50,127.85,1.01,0.02,1.04,14840.00
716.402,2.69,230.00,218.95,0.00,4.00,1456.50,3.94,16.00,1.50,127.85,1.01,0.01,1.04,14840.00
716.552,2.69,230.00,218.95,0.00,4.00,1456.50,3.94,16.00,1.50,127.85,1.01,0.01,1.03,14840.00
716.702,2.69,230.00,218.95,0.00,4.00,1456.50,3.94,16.00,1.50,127.85,1.01,0.01,1.03,13660.00
716.852,2.77,230.00,218.95,0.00,4.00,1456.50,3.94,16.00,1.50,127.85,1.01,0.01,1.03,13660.00
717.002,2.77,230.00,218.95,0.00,4.00,1456.50,3.94,16.00,1.50,127.85,1.01,0.01,1.03,13660.00
717.152,2.77,230.00,218.95,0.00,4.00,1456.50,3.94,16.00,1.50,127.85,1.01,0.01,1.03,13660.00
717.302,2.77,230.00,218.95,0.00,4.00,1456.50,3.94,16.00,1.50,127.85,1.01,0.01,1.03,13660.00
717.452,2.77,230.00,218.95,0.00,4.00,1456.50,3.94,16.00,1.50,127.85,1.01,0.01,1.03,13660.00
717.602,2.77,230.00,218.95,0.00,4.00,1459.00,3.94,16.00,1.50,127.85,1.01,0.01,1.03,13660.00
717.752,2.77,230.00,218.95,0.00,4.00,1459.00,6.85,16.00,1.50,127.85,1.01,0.01,1.03,13660.00
717.902,2.77,230.00,218.95,0.00,4.00,1459.00,6.85,24.00,1.50,127.85,1.01,0.01,1.03,13660.00
718.175,2.77,230.00,218.95,0.00,4.00,1459.00,6.85,24.00,1.70,127.85,1.01,0.01,1.03,13660.00
718.322,2.77,230.00,218.95,0.00,4.00,1459.00,6.85,24.00,1.70,127.85,1.01,0.01,1.03,13660.00
718.476,2.77,230.00,218.95,0.00,4.00,1459.00,6.85,24.00,1.70,127.85,1.02,0.01,1.03,13660.00
718.623,2.77,230.00,218.95,0.00,4.00,1459.00,6.85,24.00,1.70,127.85,1.02,0.01,1.03,13660.00
718.803,2.77,230.00,218.95,0.00,4.00,1459.00,6.85,24.00,1.70,127.85,1.02,0.01,1.03,13660.00
718.953,2.77,230.00,218.95,0.00,4.00,1459.00,6.85,24.00,1.70,127.85,1.02,0.01,1.03,13560.00
719.103,2.70,230.00,218.95,0.00,4.00,1459.00,6.85,24.00,1.70,127.85,1.02,0.01,1.03,13560.00
719.252,2.70,230.00,218.95,0.00,4.00,1459.00,6.85,24.00,1.70,127.85,1.02,0.01,1.03,13560.00
719.403,2.70,230.00,218.95,0.00,4.00,1459.00,6.85,24.00,1.70,127.85,1.02,0.01,1.03,13560.00
719.553,2.70,230.00,218.95,0.00,4.00,1459.00,6.85,24.00,1.70,127.85,1.02,0.01,1.03,13560.00
719.703,2.70,230.00,218.95,0.00,4.00,1459.00,6.85,24.00,1.70,127.85,1.02,0.01,1.03,13560.00
719.853,2.70,230.00,218.95,0.00,4.00,1480.50,6.85,24.00,1.70,127.85,1.02,0.01,1.03,13560.00
720.002,2.70,230.00,218.95,0.00,4.00,1480.50,6.85,24.00,1.70,127.85,1.02,0.01,1.03,13560.00
720.153,2.70,230.00,218.95,0.00,4.00,1480.50,6.85,24.00,1.70,127.85,1.02,0.01,1.03,13560.00
720.312,2.70,230.00,218.95,0.00,4.00,1480.50,6.85,24.00,1.70,127.85,1.02,0.01,1.03,13560.00
720.453,2.70,230.00,218.95,0.00,4.00,1480.50,6.85,24.00,1.70,127.85,1.02,0.01,1.03,13560.00
720.602,2.70,230.00,218.95,0.00,4.00,1480.50,6.85,24.00,1.70,127.85,1.02,0.01,1.03,13560.00
720.753,2.70,230.00,218.95,0.00,4.00,1480.50,6.85,24.00,1.70,127.85,1.02,0.02,1.03,13560.00
720.902,2.70,230.00,218.95,0.00,4.00,1480.50,6.85,24.00,1.70,127.85,1.02,0.02,1.04,13560.00
721.052,2.70,230.00,218.95,0.00,4.00,1480.50,6.85,24.00,1.70,127.85,1.02,0.02,1.04,13500.00
721.203,2.74,230.00,218.95,0.00,4.00,1480.50,6.85,24.00,1.70,127.85,1.02,0.02,1.04,13500.00
721.352,2.74,230.00,218.95,0.00,4.00,1480.50,6.85,24.00,1.70,127.85,1.02,0.02,1.04,13500.00
721.502,2.74,230.00,218.95,0.00,4.00,1480.50,6.85,24.00,1.70,127.85,1.02,0.02,1.04,13500.00
721.653,2.74,230.00,218.95,0.00,4.00,1480.50,6.85,24.00,1.70,127.85,1.02,0.02,1.04,13500.00
721.803,2.74,230.00,218.95,0.00,4.00,1480.50,6.85,24.00,1.70,127.85,1.02,0.02,1.04,13500.00
721.953,2.74,230.00,218.95,0.00,4.00,1490.50,6.85,24.00,1.70,127.85,1.02,0.02,1.04,13500.00
722.102,2.74,230.00,218.95,0.00,4.00,1490.50,5.95,24.00,1.70,127.85,1.02,0.02,1.04,13500.00
722.253,2.74,230.00,218.95,0.00,4.00,1490.50,5.95,16.00,1.70,127.85,1.02,0.02,1.04,13500.00
722.403,2.74,230.00,218.95,0.00,4.00,1490.50,5.95,16.00,1.40,127.85,1.02,0.02,1.04,13500.00
722.552,2.74,230.00,218.95,0.00,4.00,1490.50,5.95,16.00,1.40,127.85,1.02,0.02,1.04,13500.00
722.703,2.74,230.00,218.95,0.00,4.00,1490.50,5.95,16.00,1.40,127.85,1.04,0.02,1.04,13500.00
722.852,2.74,230.00,218.95,0.00,4.00,1490.50,5.95,16.00,1.40,127.85,1.04,0.02,1.04,13500.00
723.003,2.74,230.00,218.95,0.00,4.00,1490.50,5.95,16.00,1.40,127.85,1.04,0.02,1.03,13500.00
723.152,2.74,230.00,218.95,0.00,4.00,1490.50,5.95,16.00,1.40,127.85,1.04,0.02,1.03,13460.00
723.303,2.75,230.00,218.95,0.00,4.00,1490.50,5.95,16.00,1.40,127.85,1.04,0.02,1.03,13460.00
723.453,2.75,230.00,218.95,0.00,4.00,1490.50,5.95,16.00,1.40,127.85,1.04,0.02,1.03,13460.00
723.602,2.75,230.00,218.77,0.00,4.00,1490.50,5.95,16.00,1.40,127.85,1.04,0.02,1.03,13460.00
723.786,2.75,230.00,218.77,0.00,4.00,1490.50,5.95,16.00,1.40,127.85,1.04,0.02,1.03,13460.00
723.932,2.75,230.00,218.77,0.00,4.00,1490.50,5.95,16.00,1.40,127.85,1.04,0.02,1.03,13460.00
724.086,2.75,230.00,218.77,0.00,4.00,1486.50,5.95,16.00,1.40,127.85,1.04,0.02,1.03,13460.00
724.233,2.75,230.00,218.77,0.00,4.00,1486.50,4.66,16.00,1.40,127.85,1.04,0.02,1.03,13460.00
724.386,2.75,230.00,218.77,0.00,4.00,1486.50,4.66,20.00,1.40,127.85,1.04,0.02,1.03,13460.00
724.533,2.75,230.00,218.77,0.00,4.00,1486.50,4.66,20.00,1.40,127.85,1.04,0.02,1.03,13460.00
724.682,2.75,230.00,218.77,0.00,4.00,1486.50,4.66,20.00,1.40,127.85,1.04,0.02,1.03,13460.00
724.833,2.75,230.00,218.77,0.00,4.00,1486.50,4.66,20.00,1.40,127.85,1.02,0.02,1.03,13460.00
724.986,2.75,230.00,218.77,0.00,4.00,1486.50,4.66,20.00,1.40,127.85,1.02,0.01,1.03,13460.00
725.133,2.75,230.00,218.77,0.00,4.00,1486.50,4.66,20.00,1.40,127.85,1.02,0.01,1.03,13460.00
725.286,2.75,230.00,218.77,0.00,4.00,1486.50,4.66,20.00,1.40,127.85,1.02,0.01,1.03,13420.00
725.433,2.79,230.00,218.77,0.00,4.00,1486.50,4.66,20.00,1.40,127.85,1.02,0.01,1.03,13420.00
725.586,2.79,230.00,218.77,0.00,4.00,1486.50,4.66,20.00,1.40,127.85,1.02,0.01,1.03,13420.00
725.733,2.79,230.00,218.77,0.00,4.00,1486.50,4.66,20.00,1.40,127.85,1.02,0.01,1.03,13420.00
725.886,2.79,230.00,218.77,0.00,4.00,1486.50,4.66,20.00,1.40,127.85,1.02,0.01,1.03,13420.00
726.033,2.79,230.00,218.77,0.00,4.00,1486.50,4.66,20.00,1.40,127.85,1.02,0.01,1.03,13420.00
